,spectral_flatness_amean,spectral_flatness_stddev,tonnetz0_amean,tonnetz1_amean,tonnetz2_amean,tonnetz3_amean,tonnetz4_amean,tonnetz5_amean,tonnetz0_stddev,tonnetz1_stddev,tonnetz2_stddev,tonnetz3_stddev,tonnetz4_stddev,tonnetz5_stddev,chroma_stft0_amean,chroma_stft1_amean,chroma_stft2_amean,chroma_stft3_amean,chroma_stft4_amean,chroma_stft5_amean,chroma_stft6_amean,chroma_stft7_amean,chroma_stft8_amean,chroma_stft9_amean,chroma_stft10_amean,chroma_stft11_amean,chroma_stft0_stddev,chroma_stft1_stddev,chroma_stft2_stddev,chroma_stft3_stddev,chroma_stft4_stddev,chroma_stft5_stddev,chroma_stft6_stddev,chroma_stft7_stddev,chroma_stft8_stddev,chroma_stft9_stddev,chroma_stft10_stddev,chroma_stft11_stddev,harmonic_amean,harmonic_stddev,percussive_amean,percussive_stddev,tempo 
1020,0.005314866546541452,0.01538560539484024,-0.010379660817381405,-0.003304744844491723,0.03211743095553467,0.011457215020456256,0.01582073245377479,-0.00364835226181457,0.03094867525340125,0.032902544050644814,0.12216734998680268,0.14761924498910306,0.032112429334949864,0.03604632904951331,0.3155283331871033,0.21127913892269126,0.21043342351913447,0.35055601596832275,0.4071955382823944,0.17529486119747162,0.104573093354702,0.1586107760667801,0.27568766474723816,0.4725451171398163,0.31898561120033264,0.22499869763851169,0.35954153537750244,0.2412635684013367,0.2783213257789612,0.3318604826927185,0.37631309032440186,0.21988560259342202,0.18408526480197904,0.2314187139272689,0.28431591391563416,0.4089800119400024,0.30396416783332825,0.25493955612182617,3.133637619612273e-06,0.06736891716718674,-2.8965161618543792e-05,0.031862553209066384,123.046875
1021,0.004945266526192428,0.004659675061702728,0.011785985085455704,0.04458370724306309,-0.1333179159046754,0.021143354194026968,-0.027275771594503367,-0.00706934556533643,0.023470093803598567,0.028780408218887325,0.062882952489692,0.09547240866486276,0.020810222638170204,0.023972261596062482,0.4691671431064606,0.2802924513816833,0.3655000627040863,0.2553068399429321,0.3656895756721497,0.8202524781227112,0.4362893402576447,0.1702241152524948,0.10937020927667618,0.18987488746643064,0.15489450097084045,0.15364167094230652,0.3021298050880432,0.165486678481102,0.3731850683689117,0.18812842667102814,0.2164405882358551,0.28101998567581177,0.19699694216251373,0.1579759269952774,0.10557130724191666,0.175319105386734,0.15526767075061798,0.11009880900382996,6.0360885072441314e-06,0.08253636211156845,1.2498599062382713e-05,0.02275251038372517,143.5546875
1022,0.0020631696097552768,0.007611063774675131,-0.017839966070546606,0.01422449967249088,0.0806391294560361,-0.0020471143601576685,0.0003836669598478135,-0.009690279425074857,0.02908628517559797,0.026343955921258315,0.11278831923231793,0.09100307841749468,0.026250589259921298,0.023924145139994028,0.4627523720264435,0.2950892448425293,0.17618201673030853,0.19214987754821766,0.2005896121263504,0.3308562636375427,0.32274073362350464,0.3584498763084412,0.21102343499660486,0.2096250355243683,0.34601548314094543,0.4478090107440949,0.3395480811595917,0.28216981887817383,0.19339099526405326,0.2396179288625717,0.2322576344013214,0.3849720358848572,0.2820966839790344,0.3414326906204224,0.2319791167974472,0.2606770694255829,0.3280988335609436,0.3225339949131012,3.202393656920321e-07,0.05832493677735329,-4.483046325276519e-07,0.024036262184381485,117.45383522727272
1024,2.2277661173575325e-06,2.2205975255928934e-05,0.028302362787309274,-0.010391262908682015,0.06330822782490976,0.0482368862542162,0.003638283578140635,0.0065189816630838076,0.030942774514150232,0.030486478631278482,0.1119947132879773,0.10981993986384857,0.028166608538487993,0.031099487179080083,0.3131506741046905,0.11879634857177734,0.15608753263950348,0.3250793516635895,0.4562876522541046,0.33677566051483154,0.3267866373062134,0.30280452966690063,0.2734712660312653,0.42239856719970703,0.3390062153339386,0.4844212830066681,0.2933895289897919,0.12828804552555084,0.1850247234106064,0.29775962233543396,0.3494685888290405,0.2743247151374817,0.3046037256717682,0.2975557744503021,0.240521177649498,0.3505142629146576,0.2632617950439453,0.3262873888015747,1.6795413557701975e-06,0.06773287802934648,-1.8021679352386855e-05,0.0205698162317276,107.666015625
1023,0.000109629072539974,0.00025464416830800474,0.017483336427038604,-0.04297620404717902,0.1077227686946215,-0.018111412421225482,-0.030596462300482317,-0.025776000697926533,0.028437222245536863,0.028180493494018195,0.10059000483231094,0.09611724045933244,0.024621007053028058,0.02476998687836669,0.3419888913631439,0.18304945528507235,0.14823591709136966,0.1295919567346573,0.1637473851442337,0.18294323980808253,0.2202266454696656,0.05770454183220864,0.088142529129982,0.144870787858963,0.31898415088653564,0.8476315140724182,0.17950129508972168,0.2382066994905472,0.18782706558704376,0.17517216503620148,0.2409345507621765,0.2588373124599457,0.27841094136238104,0.07186499238014221,0.14158381521701813,0.1619013398885727,0.1840483546257019,0.29435157775878906,-3.4858071558119263e-06,0.06620056927204132,-1.726128721202258e-05,0.015599052421748638,123.046875
1025,0.020492227748036385,0.015512433834373953,0.008860930078773956,-0.011857349913747976,-0.03640724771507573,0.034189967124296075,0.010422762079008541,-0.00879986307814215,0.032240998911679926,0.025155970843087527,0.09069236165468322,0.08825750838828103,0.020355779016295386,0.022419904656494648,0.3545890748500824,0.5497550368309021,0.3747858703136444,0.3355810046195984,0.5190457105636597,0.4086577594280243,0.358422726392746,0.35359838604927063,0.4580351114273071,0.3701950311660767,0.3428385555744171,0.3689819276332855,0.23999325931072235,0.3347969353199005,0.2540383338928223,0.2367275655269623,0.3517715632915497,0.2554321885108948,0.2996755838394165,0.2707796990871429,0.3012222945690155,0.25872376561164856,0.26925045251846313,0.2826795279979706,2.5545496100676246e-06,0.053979560732841485,-1.975430132006295e-05,0.037083689123392105,135.99917763157896
1026,0.0006536520668305457,0.00385637697763741,-0.029535945439682524,-0.02667105172158553,0.16684663832302127,-0.15243771605787182,-0.011030793327984244,-0.04990564111026252,0.03269799518716361,0.02951745109733085,0.16551407205525487,0.1189223148968971,0.03166929397772327,0.042577331919732085,0.514934241771698,0.4779445230960846,0.3207946121692657,0.15993866324424744,0.08293366432189941,0.13811661303043365,0.2851179540157318,0.3127669394016266,0.298919141292572,0.3382808268070221,0.3897374272346497,0.454932302236557,0.43443140387535095,0.3588138818740845,0.3039337396621704,0.2158513069152832,0.13604001700878146,0.22297026216983795,0.3495764136314392,0.29065096378326416,0.2547547817230225,0.3013719618320465,0.34620872139930725,0.3993896543979645,7.086003461154179e-05,0.08125012367963791,0.00014179277059156448,0.019474003463983536,143.5546875
1028,0.014777914620935915,0.01971453987061977,0.04665356962852471,-0.013992327649531823,0.04568289982284687,0.051924622924886435,0.009943846627739164,-0.023423449540194943,0.024145593872124657,0.02158298542555499,0.058519099535652576,0.058662845304129366,0.016705367898006175,0.017393713232550154,0.1989443600177765,0.17472513020038605,0.3919019401073456,0.302823930978775,0.5364367365837097,0.3680814802646637,0.32489296793937683,0.3066238760948181,0.27560874819755554,0.5702413320541382,0.27938562631607056,0.3778241574764252,0.13430529832839966,0.12032610177993774,0.2861854135990143,0.18526561558246613,0.3109080791473389,0.23719805479049685,0.2664443850517273,0.25709375739097595,0.15286481380462644,0.3870599865913391,0.13695579767227173,0.3167487382888794,-2.814696472341893e-06,0.06519420444965363,-1.211171274917433e-05,0.02768104895949364,103.359375
1029,0.01793830282986164,0.03361833468079567,0.01711420616488475,0.00025089460504631653,-0.007315498198244552,0.0075496937709381064,-0.008855285594490574,0.008121024147694677,0.029929055735343043,0.030139778751646976,0.09476424284375398,0.10305167891388307,0.025715965859881448,0.029298741717376963,0.43186402320861816,0.4872305989265442,0.5120531916618347,0.3967083394527435,0.2416713982820511,0.2372312843799591,0.2972952127456665,0.3550245463848114,0.3805996477603912,0.4346267879009247,0.3301178514957428,0.2986617982387543,0.3398051857948303,0.30218881368637085,0.33245185017585754,0.3192885220050812,0.2309959828853607,0.24406798183918,0.2921821475028992,0.32551443576812744,0.29427486658096313,0.3409135639667511,0.2419966608285904,0.2398717999458313,-7.050441581668565e-06,0.06051861867308616,3.4978696930920705e-05,0.04069192335009575,135.99917763157896
1027,0.016071880236268044,0.015301729552447798,0.05000467820890482,0.006096278409696986,-0.02449501662049304,0.05920115004950473,0.01776083574747038,0.0116882010887366,0.03054587439410468,0.021935818798599675,0.11836864537300168,0.04255814411071896,0.01915857514796036,0.026465552764209817,0.3655955493450165,0.2699553966522217,0.2380560636520385,0.25255802273750305,0.4631370007991791,0.2715292274951935,0.3502171337604523,0.6227718591690063,0.6358881592750549,0.7409789562225342,0.475971519947052,0.4332318902015686,0.215323343873024,0.20251581072807312,0.20452731847763064,0.17016983032226562,0.2535627782344818,0.18681830167770386,0.20063169300556186,0.29551202058792114,0.1779397428035736,0.3095344603061676,0.21434897184371948,0.2233591079711914,-3.7383010749181284e-06,0.06142113730311394,-1.29345844470663e-05,0.022832928225398064,107.666015625
1030,0.00698815332725644,0.01371960062533617,-0.0021698073932827967,-0.00038170802971767957,0.017755832695439098,0.018871062336404308,-0.00010262156148561808,0.002033516736946966,0.028085097269064517,0.028399779924594408,0.07359227175706651,0.07972902743441558,0.023770678804392268,0.022244755082694915,0.31746652722358704,0.28038570284843445,0.3071654438972473,0.3232836425304413,0.3806454539299011,0.4718511998653412,0.4159595370292664,0.4280349314212799,0.4485124051570892,0.30225345492362976,0.2686173617839813,0.2965356707572937,0.3136197924613953,0.2749711275100708,0.29480910301208496,0.299350380897522,0.3151378333568573,0.3613117635250092,0.3177991211414337,0.3304571211338043,0.36011964082717896,0.2725253701210022,0.2783125042915344,0.2963078022003174,-1.6912167666305322e-06,0.061282485723495476,-4.471333340916317e-06,0.0402858704328537,103.359375
1031,0.009488779120147228,0.01245481614023447,-0.01923447313209118,-0.047176992683384704,0.012615546985331084,0.038965196298756666,-0.017666877361297968,0.010171733689500534,0.027353223071454862,0.03169994172808895,0.08713227388129184,0.09434946379628256,0.02956808901620212,0.022139373808615297,0.3254932463169098,0.3788783550262451,0.29784175753593445,0.43483033776283264,0.2659437954425812,0.25515133142471313,0.505808413028717,0.4425453841686249,0.6855752468109131,0.4256241619586945,0.4533021748065949,0.4881052672863007,0.2308991551399231,0.2939627468585968,0.2161943316459656,0.3067300319671631,0.19331324100494385,0.16261117160320282,0.3010605871677399,0.2125992327928543,0.31043410301208496,0.2062629461288452,0.27157503366470337,0.2895311415195465,-1.4803047179157147e-06,0.07145965099334718,2.9798438845318745e-05,0.03514683619141579,95.703125
1032,0.0018851518398150802,0.006490811239928007,0.04471846293451597,-0.04047183097083975,0.12180959046452056,0.06637168768699224,-0.01573235774828817,-0.017727508955837874,0.028175208660087263,0.023747538163144337,0.10154136894787882,0.0882708817495859,0.024248232485265482,0.022278242873402,0.3101934790611267,0.1388005018234253,0.1784203052520752,0.1974657028913498,0.4949951469898224,0.20356471836566925,0.26266056299209595,0.13449756801128387,0.15052372217178345,0.23623743653297424,0.2702672481536865,0.7315111756324768,0.1741349697113037,0.22454789280891416,0.2584396302700043,0.19163791835308075,0.3629209995269776,0.17048650979995728,0.3109067678451538,0.14508335292339325,0.20496852695941925,0.28951042890548706,0.16374996304512024,0.31741005182266235,-1.0163373644900275e-06,0.05439842492341995,-8.919165338738821e-06,0.025650860741734505,143.5546875
1033,0.009160768240690231,0.007980900816619394,0.04280095868680118,-0.006790091844492577,-0.017046520549226837,0.09608419767083584,0.012768208741749564,-0.015309438234010913,0.02742063677957288,0.02471942378619101,0.061431330155407526,0.09029109800230034,0.02206405821396617,0.01811253409368544,0.3546187877655029,0.28272315859794617,0.4017574191093445,0.5529069900512695,0.7885110974311829,0.490125834941864,0.3601551651954651,0.3428201973438263,0.3687123656272888,0.3553803861141205,0.31596291065216064,0.5511727333068848,0.20460404455661774,0.21426308155059806,0.28602832555770874,0.19602508842945104,0.2793806195259094,0.19965220987796786,0.21191100776195526,0.25584787130355835,0.25983360409736633,0.2642252445220947,0.1968701183795929,0.2880257368087769,4.6594727791671176e-06,0.08140325546264647,2.2472315322374925e-05,0.03554809093475342,129.19921875
1034,0.0006374026415869594,0.0009179332992061973,0.0007678308342365933,-0.03801536295128485,0.1723827818992681,-0.05964410670394262,-0.015143726810758137,-0.029257562829494394,0.02909802513865362,0.01974408817043831,0.13684923377714048,0.12511396732916874,0.03695336475718631,0.03329963335070784,0.31797081232070923,0.18459215760231013,0.24986670911312106,0.22454333305358887,0.20576655864715576,0.16210918128490448,0.3730575740337372,0.2447796016931533,0.10011666268110277,0.16235429048538208,0.3464992344379425,0.6005415320396423,0.28041547536849976,0.2303434908390045,0.3085976839065552,0.2786596715450287,0.29686564207077026,0.17035792768001554,0.3404527604579925,0.30367496609687805,0.120006762444973,0.22091169655323029,0.2473127543926239,0.3988822400569916,1.5143751852519929e-06,0.07537863403558731,3.9303927223954815e-06,0.011402870528399944,135.99917763157896
1038,0.016178159043192863,0.031358163803815835,0.01460029263095951,0.014929458731765016,-0.03349017480044705,-0.03740140888383125,-0.0005086208940391847,0.003437429313003045,0.03038501276557034,0.028933419201383526,0.12924316015617945,0.1036089410070188,0.02980555473937143,0.03136707411933032,0.35456967353820795,0.4084077179431915,0.5270063281059265,0.3726740479469299,0.3481984436511993,0.3795872032642365,0.3710295855998993,0.5142963528633118,0.4633355736732483,0.625702977180481,0.406811386346817,0.32820487022399897,0.2490912973880768,0.2445386350154877,0.3454899787902832,0.2312668114900589,0.21782073378562927,0.24461282789707184,0.248346745967865,0.35835877060890203,0.23606182634830475,0.30666035413742065,0.23528847098350525,0.2218812555074692,1.03259781099041e-05,0.09046167135238647,0.00018871213251259173,0.053425878286361694,103.359375
1035,0.005030467640608549,0.010060054250061512,0.033198808135983436,0.028356136435833193,0.003703912807703257,0.07978494043516404,0.0011787189397223484,-0.003539221361098112,0.025596373899299352,0.02588359911057714,0.05498743163766875,0.10019052441783886,0.021552988351470712,0.025137936475221924,0.4798963069915772,0.2925957441329956,0.5591435432434082,0.39919084310531616,0.45216304063797,0.2835486233234405,0.17380227148532867,0.3981039822101593,0.2737717628479004,0.1816331446170807,0.1887928992509842,0.2746945917606354,0.36207181215286255,0.1690254956483841,0.3660011291503906,0.23579765856266025,0.3428661823272705,0.2611156105995178,0.151082843542099,0.3241364359855652,0.258476197719574,0.17039340734481812,0.2281912565231323,0.2085803598165512,3.5626183603199024e-07,0.07500120252370834,-1.7997026589000598e-05,0.022962730377912518,143.5546875
1036,0.00771983852609992,0.014041122980415821,0.03130593256277248,-0.007255936256681847,0.09532927494350818,0.0030071079929003893,-0.007329022991313138,-0.013977038064492185,0.027995159422577024,0.02793158173666729,0.1065074339137417,0.10208838977426248,0.024891280720144862,0.037428032089729536,0.3880633115768433,0.1961341500282288,0.2912660539150238,0.2374593466520309,0.2956926226615906,0.2217428982257843,0.3440678119659424,0.36171725392341614,0.24035148322582245,0.3050557076931,0.33071422576904297,0.6361806392669678,0.27172884345054626,0.19963569939136505,0.3076989948749542,0.21651074290275574,0.3083433508872986,0.20595243573188785,0.2888593077659607,0.30486899614334106,0.21630331873893727,0.3353322446346283,0.21334663033485413,0.3634192943572998,-7.244751714097221e-07,0.05443091318011284,-2.160351897373402e-07,0.0205408912152052,135.99917763157896
1037,0.019305163994431496,0.02792541868984699,0.01006700096582905,-0.003056121890169313,0.0036163033150469217,-0.02442852907036989,0.0018868468650117074,0.003389539373457053,0.03070979157959085,0.03319576235027484,0.0851400924978982,0.0616203594534926,0.021902200462365767,0.02301826908563809,0.3826763927936554,0.37771937251091,0.37398406863212585,0.3449673652648926,0.39883407950401306,0.4220776855945587,0.5371281504631042,0.4548659920692444,0.4631097614765167,0.5209262371063232,0.5107486844062805,0.5711555480957031,0.2438112646341324,0.2599897384643555,0.2575336992740631,0.2428823858499527,0.2729589343070984,0.2599676847457886,0.2963963449001312,0.2937595248222351,0.2680235803127289,0.3088658154010773,0.26254531741142273,0.32470521330833435,3.2545227668379095e-07,0.06173252686858177,-0.00014193469542078674,0.05119102075695992,112.34714673913044
1040,0.01776796579360962,0.01835336349904537,0.01609393087196524,0.004703994814779901,-0.028795226123580858,0.03044195478999008,0.0037371319075029273,0.005586847213356532,0.027050538115585148,0.029399864473317487,0.08560404339094889,0.07405592989330062,0.020415259477233348,0.02223733303842761,0.4136081039905548,0.3967352509498596,0.5147846937179565,0.44153738021850586,0.5422165989875793,0.3338145017623901,0.2911596894264221,0.3935903906822205,0.4176693558692932,0.5195719003677368,0.36721324920654297,0.400318056344986,0.3101466000080109,0.2520972788333893,0.3416547775268555,0.2454901784658432,0.3313665986061096,0.2355089634656906,0.21535837650299072,0.2960094213485718,0.2524504065513611,0.32674843072891235,0.2434515506029129,0.28153929114341736,-0.00015046828775666654,0.04671070724725723,-0.000496924330946058,0.043748319149017334,129.19921875
1041,0.0219139214605093,0.03367042541503906,0.002684555823765969,-0.008616240795520591,0.006827093220080095,0.003960027145257019,0.0054643398040134725,0.0033783935867922536,0.03300705767443226,0.03292189105913106,0.1101377158648479,0.12521357058144827,0.02722316630386684,0.027921182869831047,0.4544001817703247,0.3881710469722748,0.440710574388504,0.4000178575515747,0.3864718377590179,0.3341903686523437,0.3136603236198425,0.31156542897224426,0.2991098761558533,0.4013160765171051,0.4135575294494629,0.4902974367141724,0.3192627727985382,0.27684980630874634,0.3320043683052063,0.304053008556366,0.3285563886165619,0.2996889650821686,0.2722124755382538,0.28234270215034485,0.2592114210128784,0.3264194130897522,0.29152190685272217,0.3367103934288025,-0.00023257540306076407,0.07016663998365402,-0.000604675500653684,0.043205033987760544,135.99917763157896
1039,0.005640552844852209,0.00965843256562948,0.018410580648316032,-0.010465284732435198,-0.0466336234314372,-0.014974943492735782,1.2699708348789584e-05,0.01834413834023685,0.03147799832561796,0.02715017851859703,0.13530906064955034,0.07418809944658407,0.02719328248387065,0.02443823996457629,0.32914412021636963,0.3410044312477112,0.26674675941467285,0.2408449202775955,0.2984268367290497,0.30995050072669983,0.4637442529201508,0.3024798929691315,0.3345603048801422,0.5562698841094971,0.4198242425918579,0.4121317863464356,0.2629284858703613,0.2808707058429718,0.2775581479072571,0.2305381745100021,0.2678004205226898,0.2593136727809906,0.3670879900455475,0.2397521287202835,0.2561641931533813,0.3762431740760803,0.2498111128807068,0.3494378924369812,6.303173904598225e-06,0.060457702726125724,0.00012023030285490677,0.03518418222665787,99.38401442307692
1042,0.006361433304846287,0.017574291676282883,-0.02451866773134409,-0.0019679166260880288,-0.0575259263425035,0.002059410535297452,0.012045749437575424,-0.005399073891861867,0.02654001274076868,0.030228773749815783,0.12211051967134175,0.11587860490446482,0.026060243455891783,0.032123135530146465,0.3966839909553528,0.5527464747428894,0.4166809618473053,0.37578439712524414,0.3242214620113373,0.36649614572525024,0.31855836510658264,0.3368540406227112,0.4620090425014496,0.3105179071426392,0.3136643171310425,0.2828761041164398,0.2680360972881317,0.3678363859653473,0.2749418914318085,0.2929210960865021,0.28047648072242737,0.3150670826435089,0.29750365018844604,0.2991880476474762,0.3295515179634094,0.2625464200973511,0.3172310292720795,0.24884268641471866,3.388701998119359e-06,0.08497662097215652,1.1959743915213041e-06,0.038981549441814416,103.359375
1044,0.01594194583594799,0.013116037473082542,-0.0017579738717982466,0.013929736941034032,0.01281833977467257,0.030732134438951918,0.01117280328778042,0.007577074597096109,0.029599327492974236,0.02660095997102748,0.07766735326033941,0.08258185968890208,0.023054743838491387,0.023501666086652623,0.3988199234008789,0.3349242210388184,0.34160754084587097,0.4551964700222016,0.4368075430393219,0.39709630608558655,0.3331820368766785,0.3500067889690399,0.25854626297950745,0.21004804968833926,0.2604970932006836,0.2530944645404816,0.35178908705711365,0.2687907218933105,0.27544310688972473,0.3372454941272736,0.314808189868927,0.3316899240016937,0.27807027101516724,0.31085532903671265,0.25501978397369385,0.20067530870437625,0.2854336500167847,0.2297398000955581,-1.91182198250317e-06,0.06005603820085525,-2.029430334005156e-06,0.037951719015836716,123.046875
1045,0.0018381915288046,0.0034689644817262892,0.03044325783132272,0.02643771388144766,0.0046799054029647465,-0.14584390381287954,-0.006386324201761708,-0.02407687692689086,0.0327356742427733,0.02453505805444125,0.09331330665421307,0.11470440831138415,0.03406689853093976,0.02886418552548617,0.16254059970378876,0.27664607763290405,0.6423199772834778,0.29405465722084045,0.12599439918994906,0.13536423444747925,0.11918751895427705,0.22702303528785706,0.1289609968662262,0.2631635665893555,0.3043268918991089,0.12263242900371553,0.27660277485847473,0.1944265067577362,0.4044483602046967,0.23399220407009125,0.15527169406414032,0.2372584789991379,0.16102151572704315,0.32277944684028625,0.1438663750886917,0.2819521129131317,0.3555329442024231,0.13238881528377533,-3.181039573973976e-05,0.06887541711330414,-0.00010137862409465016,0.024818725883960724,151.9990808823529
1046,0.013289467431604862,0.018075700849294662,0.01416569037629458,-0.02312448647248822,-0.03297677625781493,0.09426327018834313,0.008803600285636676,-0.008079378153479741,0.027525451334440745,0.02522257797476286,0.12954521526598106,0.1095876742360479,0.02474040218746211,0.029841738719623024,0.3691401183605194,0.3384241461753845,0.30932897329330444,0.38847464323043823,0.5891708135604858,0.38661929965019226,0.35367536544799805,0.2870447039604187,0.4270942807197571,0.3273199498653412,0.3458395600318909,0.5704513192176819,0.27748337388038635,0.2878178060054779,0.2611918151378632,0.2616930902004242,0.3392946124076843,0.28931450843811035,0.3037607669830322,0.23658402264118195,0.3142187595367432,0.2959609031677246,0.2759950160980225,0.32681167125701904,9.193625061243438e-08,0.08201227337121964,3.3448868634877726e-05,0.04411518201231957,89.10290948275862
1043,0.02971415407955646,0.04478611052036285,0.003368904586779739,0.008729039430688009,-0.0373750282396844,-0.010138416795540058,0.0021274734692180355,0.009177166947292724,0.02353402509507168,0.0272392955251766,0.06372208287387282,0.055447527128099916,0.018028075041471903,0.02093412227876067,0.4939249753952026,0.511106014251709,0.5088009238243103,0.4859641492366791,0.5063251852989197,0.4923132658004761,0.4969184696674347,0.40747690200805664,0.4932073652744293,0.6536847949028015,0.5614533424377441,0.526692271232605,0.2735697031021118,0.28020521998405457,0.2849600613117218,0.2682412266731262,0.2568732798099518,0.2752353549003601,0.27486199140548706,0.2517564296722412,0.2794443368911743,0.31455782055854803,0.26925280690193176,0.2619300186634064,0.0003110282414127141,0.04092277958989144,-0.0003531345282681287,0.06445782631635666,161.4990234375
1048,0.017273448407649994,0.008762708865106106,0.006518309412266641,0.019486108755211742,0.01631025773874242,0.009324830068144484,0.00615693113140522,-0.0017518370018686936,0.026869614791267503,0.028350254605367883,0.07903224480061227,0.06779117455857887,0.01974947138480398,0.021302082250595555,0.5013185739517212,0.43292197585105896,0.4559296667575836,0.36440947651863104,0.35466036200523376,0.4659201800823212,0.5142667889595032,0.6650612354278564,0.5223156809806824,0.4123319685459137,0.4051863253116608,0.445473313331604,0.2983738481998444,0.2372613102197647,0.2679738402366638,0.21511879563331604,0.21023313701152802,0.28196531534194946,0.2630846202373505,0.2994877099990845,0.2506609559059143,0.24258311092853546,0.2670407593250275,0.2588678002357483,5.1794791943393654e-05,0.0679774060845375,0.0007645786390639843,0.04647613316774368,151.9990808823529
1047,0.008289564400911331,0.00967322289943695,0.021069449092716262,-0.020792957240016882,0.026917090521559082,0.03551449187704432,-0.005750557980860793,-0.011364658740230349,0.03028538218370712,0.02826122381038018,0.13582642365325348,0.11765830317769728,0.03195749173967845,0.031624700687319963,0.1691126674413681,0.17137525975704193,0.2472637444734573,0.2196725606918335,0.31177815794944763,0.17013728618621826,0.2606305778026581,0.24660876393318176,0.30040261149406433,0.29487481713294983,0.2506750226020813,0.4727374315261841,0.1456623077392578,0.2320166528224945,0.2937130630016327,0.21865588426589969,0.3366025984287262,0.18285194039344788,0.3094313144683838,0.28538236021995544,0.29797351360321045,0.3288699984550476,0.22296278178691864,0.4097617864608765,-1.4952227047615454e-06,0.058138925582170486,-6.2757708292338074e-06,0.022960923612117767,107.666015625
1050,0.008676261641085148,0.006071405950933696,0.01633091474418287,0.015477332213114044,0.05216134892248074,-0.00199287688790855,0.003256043370236884,-0.008354566432580694,0.02773944919477745,0.028345174118648807,0.08473652732333746,0.0681074417689895,0.02216315137144303,0.024467685194741247,0.3154454231262207,0.27297770977020264,0.3752626478672028,0.3115389049053192,0.34934401512146,0.3960262835025787,0.5143882632255554,0.6264765858650208,0.4535359740257263,0.4332650899887085,0.34780290722846985,0.3560013175010681,0.2661500871181488,0.21123039722442627,0.291566014289856,0.2315495461225509,0.27363261580467224,0.2898891568183899,0.28346702456474304,0.3394457995891571,0.2592972218990326,0.29242321848869324,0.27724429965019226,0.29831308126449585,4.764929599332389e-06,0.06555391103029251,4.586379145621322e-05,0.040838155895471566,151.9990808823529
1049,0.030287779867649082,0.026281755417585373,0.02171575306061781,0.010227370787005705,-0.03274635886262575,0.012862654911614143,0.004986125430970203,0.010715928567935188,0.026926949395611303,0.0282392864727656,0.0869352365049928,0.09515155575441676,0.02198327831567088,0.02092781772117571,0.4151667356491089,0.4238118529319763,0.436765730381012,0.4362704157829285,0.5232683420181274,0.3650452196598053,0.2770722806453705,0.4257362186908722,0.4709608852863312,0.5656158924102783,0.4428816437721253,0.3541059494018555,0.30741795897483826,0.2680842876434326,0.3088840842247009,0.2463991343975067,0.3027193248271942,0.2356497794389725,0.19186998903751373,0.2935676574707031,0.2710132598876953,0.34235602617263794,0.2748525142669678,0.2182086557149887,-1.817931115510873e-05,0.07214123755693436,-4.667925531975925e-05,0.04386918246746063,99.38401442307692
1054,0.022387323901057243,0.01282289903610945,0.0013657808648822193,0.01214805271313003,0.015954816602769276,0.0028480839872983823,0.012655303873014272,-0.001315074203679918,0.02708655803134911,0.028054526977032517,0.0761650214826582,0.06971155510670145,0.01953386558984344,0.021460666886574248,0.3714259564876557,0.3063060641288757,0.34946009516716003,0.2979614734649658,0.3629559874534607,0.4982303082942962,0.5054733157157898,0.5735474228858948,0.4713663160800934,0.4592329561710358,0.5372101068496704,0.4662505388259888,0.2757112383842468,0.21514399349689484,0.2466544657945633,0.21740131080150604,0.2423018664121628,0.3007742762565613,0.2560586333274841,0.33636337518692017,0.2471223324537277,0.23935993015766144,0.30825844407081604,0.2603174149990082,-7.572887170681497e-06,0.07671558111906053,0.0003514851559884846,0.05287137255072594,135.99917763157896
1053,0.022323112934827805,0.024747326970100403,-0.004322313590174706,-0.013612065476777508,-0.10858644739169043,0.07044987745651958,-0.0004452645440479746,0.02296019065231252,0.031005227404313808,0.034669165087855364,0.11393934203817165,0.08472438055152237,0.032089472270613546,0.027428198857122103,0.5248109102249146,0.5030074715614319,0.4330040514469147,0.3649737834930421,0.4297496378421784,0.34651264548301697,0.3347093462944031,0.36329612135887146,0.4745925962924957,0.6184651255607605,0.5121529698371887,0.477875292301178,0.33716389536857605,0.351769357919693,0.3062401711940765,0.24425624310970304,0.28863731026649475,0.2656920552253723,0.28172412514686584,0.2153814882040024,0.2399929314851761,0.3545411229133606,0.2240029871463776,0.23318953812122345,7.472943980246782e-05,0.09790587425231934,0.000755096145439893,0.046358320862054825,112.34714673913044
1051,0.007224874570965767,0.010415568947792051,-0.016993913952747502,0.03512771360875841,0.012449664090148777,0.08299618038555652,0.008947103405589723,0.010290664495983636,0.02676483380201236,0.028854212774982988,0.10715456450582757,0.0908951118325196,0.02480304150775517,0.026980838142992854,0.5916045308113098,0.4735009968280792,0.3012818098068237,0.26900184154510504,0.3151895105838776,0.4208438992500305,0.3683957457542419,0.48842906951904297,0.30206337571144104,0.15433520078659058,0.2723005712032318,0.3805465400218964,0.3578377068042755,0.2895788550376892,0.2367091476917267,0.2865706980228424,0.29270461201667786,0.3476824164390564,0.27365702390670776,0.3364182710647583,0.2469600290060044,0.13147097826004028,0.24544812738895416,0.2568186819553375,-5.01490421811468e-06,0.08447480946779251,0.0003533260896801948,0.04795919731259346,107.666015625
